Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ao-thun-supima-cotton-cổ-v-ngắn-tay,Áo Thun Supima Cotton Cổ V Ngắn Tay,"<span data-mce-fragment=""1"">100% Supima® Chất liệu cotton được làm bằng phương pháp kéo sợi đặc biệt mang lại kết cấu chất lượng cao với độ xước tối thiểu.</span>",bathangminh,,,"nam, áo, áo thun",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh_f7c05719-6d85-4aba-b751-a0194977f31f.png?v=1637590747,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_3ac09051-de3b-40d6-8558-611368ef2b05.png?v=1637590747,kg,,100000,active
ao-thun-supima-cotton-cổ-v-ngắn-tay,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/do.png?v=1637590747,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_3ac09051-de3b-40d6-8558-611368ef2b05.png?v=1637590747,kg,,100000,
ao-thun-supima-cotton-cổ-v-ngắn-tay,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_3ac09051-de3b-40d6-8558-611368ef2b05.png?v=1637590747,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_3ac09051-de3b-40d6-8558-611368ef2b05.png?v=1637590747,kg,,100000,
ao-thun-supima-cotton-cổ-v-ngắn-tay,,,,,,,,,Đỏ,,S,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/do.png?v=1637590747,kg,,100000,
ao-thun-supima-cotton-cổ-v-ngắn-tay,,,,,,,,,Đỏ,,M,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/do.png?v=1637590747,kg,,100000,
ao-thun-supima-cotton-cổ-v-ngắn-tay,,,,,,,,,Đỏ,,L,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/do.png?v=1637590747,kg,,100000,
ao-thun-supima-cotton-cổ-v-ngắn-tay,,,,,,,,,Xanh lá,,S,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh_f7c05719-6d85-4aba-b751-a0194977f31f.png?v=1637590747,kg,,100000,
ao-thun-supima-cotton-cổ-v-ngắn-tay,,,,,,,,,Xanh lá,,M,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh_f7c05719-6d85-4aba-b751-a0194977f31f.png?v=1637590747,kg,,100000,
ao-thun-supima-cotton-cổ-v-ngắn-tay,,,,,,,,,Xanh lá,,L,,,"",0.0,shopify,0,deny,manual,249000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh_f7c05719-6d85-4aba-b751-a0194977f31f.png?v=1637590747,kg,,100000,
ao-polo-dry-vải-pique-ngắn-tay,Áo Polo Dry Vải Pique Ngắn Tay,"<span data-mce-fragment=""1"">- Với công nghệ DRY.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Tay áo truyền thống giúp bạn dễ phối đồ.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Một chiếc áo sơ mi polo hiệu suất cao linh hoạt, hoàn hảo cho cả trang phục công sở và hàng ngày.</span><br>",bathangminh,,,"nam, áo, áo thun",true,Màu sắc,Xanh lá,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_58_441603.png?v=1637590427,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_58_441603.png?v=1637590427,kg,,200000,active
ao-polo-dry-vải-pique-ngắn-tay,,,,,,,,,Xanh lá,,M,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_58_441603.png?v=1637590427,kg,,200000,
ao-polo-dry-vải-pique-ngắn-tay,,,,,,,,,Xanh lá,,L,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_58_441603.png?v=1637590427,kg,,200000,
ao-polo-dry-vải-pique-ngắn-tay,,,,,,,,,Xanh lá,,XL,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_58_441603.png?v=1637590427,kg,,200000,
ao-polo-relax-ngắn-tay,Áo Polo Relax Ngắn Tay,"<span data-mce-fragment=""1"">- Sự hợp tác giữa UNIQLO với nhà thiết kế huyền thoại Jil Sander tiếp tục xác định bộ trang phục hiện đại toàn cầu, mang lại ý nghĩa và mục đích đến ngày hôm nay.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 100% cotton được đánh bóng với cảm giác sắc sảo và bóng bẩy.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Chúng tôi còn gia công phần cổ áo để có thêm độ bóng và lớp hoàn thiện mịn, vai trễ.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Đường cắt thoải mái theo xu hướng.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Mặt trước kiểu dáng đẹp.</span>",bathangminh,,,"nam, áo, áo thun",true,Màu sắc,Trắng,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_37cefc88-31e4-40a8-ac55-71a773a3d5c4.png?v=1637590214,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr.png?v=1637590214,kg,,300000,active
ao-polo-relax-ngắn-tay,,,,,,,,,Trắng,,M,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr.png?v=1637590214,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr.png?v=1637590214,kg,,300000,
ao-polo-relax-ngắn-tay,,,,,,,,,Trắng,,L,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x.png?v=1637590214,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr.png?v=1637590214,kg,,300000,
ao-polo-relax-ngắn-tay,,,,,,,,,Xanh dương,,S,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x.png?v=1637590214,kg,,300000,
ao-polo-relax-ngắn-tay,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x.png?v=1637590214,kg,,300000,
ao-polo-relax-ngắn-tay,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x.png?v=1637590214,kg,,300000,
ao-polo-relax-ngắn-tay,,,,,,,,,Đen,,S,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_37cefc88-31e4-40a8-ac55-71a773a3d5c4.png?v=1637590214,kg,,300000,
ao-polo-relax-ngắn-tay,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_37cefc88-31e4-40a8-ac55-71a773a3d5c4.png?v=1637590214,kg,,300000,
ao-polo-relax-ngắn-tay,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_37cefc88-31e4-40a8-ac55-71a773a3d5c4.png?v=1637590214,kg,,300000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,Áo Thun Dry-EX Dáng Ngắn Cổ Tròn Ngắn Tay,"<span data-mce-fragment=""1"">- DRY-EX.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Một chiếc áo thun đa năng với kết cấu giống như cotton để mặc hàng ngày, năng động.</span><br>",bathangminh,,,"nữ, áo, áo thun",true,Màu sắc,Trắng,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim_48c0b750-b771-41a0-b476-60cc823c1519.png?v=1637589792,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang_8a610408-92d1-410d-86eb-1f4a8457f6a5.png?v=1637589792,kg,,200000,active
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Trắng,,M,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang_8a610408-92d1-410d-86eb-1f4a8457f6a5.png?v=1637589792,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang_8a610408-92d1-410d-86eb-1f4a8457f6a5.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Trắng,,L,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh.png?v=1637589792,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang_8a610408-92d1-410d-86eb-1f4a8457f6a5.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Trắng,,XL,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang_8a610408-92d1-410d-86eb-1f4a8457f6a5.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Xanh dương,,S,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Xanh dương,,XL,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xanh.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Tím,,S,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim_48c0b750-b771-41a0-b476-60cc823c1519.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Tím,,M,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim_48c0b750-b771-41a0-b476-60cc823c1519.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Tím,,L,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim_48c0b750-b771-41a0-b476-60cc823c1519.png?v=1637589792,kg,,200000,
ao-thun-dry-ex-dang-ngắn-cổ-tron-ngắn-tay,,,,,,,,,Tím,,XL,,,"",0.0,shopify,0,deny,manual,299000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim_48c0b750-b771-41a0-b476-60cc823c1519.png?v=1637589792,kg,,200000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,Áo Thun Cotton Gân Cổ Tròn Ngắn Tay,"<span data-mce-fragment=""1"">- Vải thun gân co giãn.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Đường cắt vừa vặn hoàn hảo.</span>",bathangminh,,,"nữ, áo, áo thun",true,Màu sắc,Trắng,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam_6eb8ec6b-a336-4dc8-8c0a-ce2eaf257c0a.png?v=1637589446,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang.png?v=1637589446,kg,,100000,active
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Trắng,,M,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_f510de22-d280-427e-b0c7-fa9b8bd2e071.png?v=1637589446,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Trắng,,L,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang.png?v=1637589446,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Trắng,,XL,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/trang.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Đen,,S,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_f510de22-d280-427e-b0c7-fa9b8bd2e071.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_f510de22-d280-427e-b0c7-fa9b8bd2e071.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_f510de22-d280-427e-b0c7-fa9b8bd2e071.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Đen,,XL,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_f510de22-d280-427e-b0c7-fa9b8bd2e071.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Cam,,S,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam_6eb8ec6b-a336-4dc8-8c0a-ce2eaf257c0a.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Cam,,M,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam_6eb8ec6b-a336-4dc8-8c0a-ce2eaf257c0a.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Cam,,L,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam_6eb8ec6b-a336-4dc8-8c0a-ce2eaf257c0a.png?v=1637589446,kg,,100000,
ao-thun-cotton-gan-cổ-tron-ngắn-tay,,,,,,,,,Cam,,XL,,,"",0.0,shopify,0,deny,manual,199000,249000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam_6eb8ec6b-a336-4dc8-8c0a-ce2eaf257c0a.png?v=1637589446,kg,,100000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,AIRism Áo Thun Cotton Cổ Tròn Dáng Rộng,"<span data-mce-fragment=""1"">- Bộ sưu tập Uniqlo U là thành quả của một đội ngũ thiết kế quốc tế tận tâm tại Trung tâm Nghiên cứu và Phát triển Paris của chúng tôi do Giám đốc Nghệ thuật Christophe Lemaire lãnh đạo.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Trông như một chiếc áo thun cotton bình thường, nhưng áo có chức năng AIRism giúp nó cực kỳ nhẹ và thoáng khí.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Phom dáng rộng lấy cảm hứng từ áo thun nam.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Thiết kế quyến rũ với viền xẻ tà và các chi tiết tối giản.</span>",bathangminh,,,"nữ, áo, áo thun",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/nau.png?v=1637589213,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den.png?v=1637589213,kg,,200000,active
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam.png?v=1637589213,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den.png?v=1637589213,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Đen,,XL,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim.png?v=1637589116,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Cam,,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Cam,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Cam,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Cam,,XL,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/cam.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Tím,,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim.png?v=1637589116,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Tím,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim.png?v=1637589116,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Tím,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim.png?v=1637589116,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Tím,,XL,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim.png?v=1637589116,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Nâu,,S,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/nau.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Nâu,,M,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/nau.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Nâu,,L,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/nau.png?v=1637589213,kg,,200000,
airism-ao-thun-cotton-cổ-tron-dang-rộng,,,,,,,,,Nâu,,XL,,,"",0.0,shopify,0,deny,manual,399000,399000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/nau.png?v=1637589213,kg,,200000,
mame-kurogouchi-airism-cotton-ao-thun-cổ-tron-dang-rộng-tay-lỡ,Mame Kurogouchi AIRism Cotton Áo Thun Cổ Tròn Dáng Rộng Tay Lỡ,"<span data-mce-fragment=""1"">- Một sản phẩm hợp tác với Mame Kurogouchi, một thương hiệu thời trang Nhật Bản có thiết kế tôn lên vẻ đẹp cơ thể của người phụ nữ, đang thu hút sự chú ý trên toàn thế giới.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Làm bằng chất liệu AIRism cotton êm ái.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Vải dệt chéo sợi.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Chức năng Cool Touch.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Kích thước oversize cho cảm giác thoải mái.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Đường viền cổ thấp thể hiện nét đặc trưng của thương hiệu.</span><br>",bathangminh,,,"nữ, áo, áo thun",true,Màu sắc,Trắng,Kích cỡ,S,,,"",0.0,shopify,100,deny,manual,499000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_01_440425.png?v=1637588603,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_01_440425.png?v=1637588603,kg,,250000,active
mame-kurogouchi-airism-cotton-ao-thun-cổ-tron-dang-rộng-tay-lỡ,,,,,,,,,Trắng,,M,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_440425.png?v=1637588619,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_01_440425.png?v=1637588603,kg,,250000,
mame-kurogouchi-airism-cotton-ao-thun-cổ-tron-dang-rộng-tay-lỡ,,,,,,,,,Trắng,,L,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_34_440425.png?v=1637588633,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_01_440425.png?v=1637588603,kg,,250000,
mame-kurogouchi-airism-cotton-ao-thun-cổ-tron-dang-rộng-tay-lỡ,,,,,,,,,Đen,,S,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_440425.png?v=1637588619,kg,,250000,
mame-kurogouchi-airism-cotton-ao-thun-cổ-tron-dang-rộng-tay-lỡ,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_440425.png?v=1637588619,kg,,250000,
